Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian or Pacific Islander,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
UT,GRANITE DISTRICT,UT,REDWOOD SCHOOL,4.90E+11,2009,Total enrollment,,25,,45,20,500,35,210,5,840,105,0,500
UT,DAVIS DISTRICT,UT,KNOWLTON SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,KNOWLTON SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,KNOWLTON SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,KNOWLTON SCHOOL,4.90E+11,2009,Total enrollment,,0,15,,,15,5,685,,720,125,5,20
UT,GRANITE DISTRICT,UT,GRANITE PEAKS HIGH,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,GRANITE PEAKS HIGH,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,GRANITE PEAKS HIGH,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,GRANITE PEAKS HIGH,4.90E+11,2011,Total enrollment,,7,,5,7,91,7,124,4,245,32,4,61
UT,BOX ELDER DISTRICT,UT,DALE YOUNG COMMUNITY HIGH,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,BOX ELDER DISTRICT,UT,DALE YOUNG COMMUNITY HIGH,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,BOX ELDER DISTRICT,UT,DALE YOUNG COMMUNITY HIGH,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,BOX ELDER DISTRICT,UT,DALE YOUNG COMMUNITY HIGH,4.90E+11,2009,Total enrollment,,0,5,,,15,0,75,,95,5,0,5
UT,CACHE DISTRICT,UT,CACHE ALTERNATIVE HIGH,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CACHE DISTRICT,UT,CACHE ALTERNATIVE HIGH,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,CACHE DISTRICT,UT,CACHE ALTERNATIVE HIGH,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,CACHE DISTRICT,UT,CACHE ALTERNATIVE HIGH,4.90E+11,2009,Total enrollment,,0,0,,,25,0,75,,100,15,0,10
UT,ALPINE DISTRICT,UT,THUNDER RIDGE,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,THUNDER RIDGE,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,THUNDER RIDGE,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,THUNDER RIDGE,4.90E+11,2011,Total enrollment,,4,,7,7,40,4,655,2,719,83,0,13
UT,ALPINE DISTRICT,UT,SNOW SPRINGS SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,SNOW SPRINGS SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,SNOW SPRINGS SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,SNOW SPRINGS SCHOOL,4.90E+11,2011,Total enrollment,,2,,13,10,64,2,997,4,1092,137,0,43
UT,CANYONS DISTRICT,UT,BELLA VISTA SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CANYONS DISTRICT,UT,BELLA VISTA SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYONS DISTRICT,UT,BELLA VISTA SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYONS DISTRICT,UT,BELLA VISTA SCHOOL,4.90E+11,2013,Total enrollment,,4,,2,2,49,2,253,31,343,53,2,4
UT,DAVIS DISTRICT,UT,CLINTON SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,CLINTON SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,CLINTON SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,CLINTON SCHOOL,4.90E+11,2013,Total enrollment,,2,,10,10,58,4,466,19,569,122,2,16
UT,BOX ELDER DISTRICT,UT,LAKE VIEW SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,BOX ELDER DISTRICT,UT,LAKE VIEW SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,BOX ELDER DISTRICT,UT,LAKE VIEW SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,BOX ELDER DISTRICT,UT,LAKE VIEW SCHOOL,4.90E+11,2009,Total enrollment,,10,15,,,75,5,265,,370,65,0,35
UT,DAVIS DISTRICT,UT,BOUNTIFUL SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,BOUNTIFUL SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,BOUNTIFUL SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,BOUNTIFUL SCHOOL,4.90E+11,2013,Total enrollment,,2,,5,7,37,2,385,13,451,65,0,16
UT,GRANITE DISTRICT,UT,SOUTH KEARNS SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,1,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,SOUTH KEARNS SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,2,0,0,0,2,0,0,0
UT,GRANITE DISTRICT,UT,SOUTH KEARNS SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,2,0,2,0,0,0
UT,GRANITE DISTRICT,UT,SOUTH KEARNS SCHOOL,4.90E+11,2011,Total enrollment,,10,,4,7,169,7,190,0,387,53,2,142
UT,ALPINE DISTRICT,UT,CEDAR RIDGE SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,CEDAR RIDGE SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,CEDAR RIDGE SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,CEDAR RIDGE SCHOOL,4.90E+11,2013,Total enrollment,,4,,13,10,34,7,913,37,1018,68,4,2
UT,CANYONS DISTRICT,UT,ENTRADA,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CANYONS DISTRICT,UT,ENTRADA,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,CANYONS DISTRICT,UT,ENTRADA,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYONS DISTRICT,UT,ENTRADA,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYONS DISTRICT,UT,ENTRADA,4.90E+11,2015,Total enrollment,,0,,2,0,22,0,58,7,89,<=2,4,7
UT,ALPINE DISTRICT,UT,VALLEY VIEW SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,VALLEY VIEW SCHOOL,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,VALLEY VIEW SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,VALLEY VIEW SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,VALLEY VIEW SCHOOL,4.90E+11,2015,Total enrollment,,2,,2,5,28,0,337,2,376,47,4,4
UT,GRANITE DISTRICT,UT,ROOSEVELT SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,5,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,ROOSEVELT SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,5,5,0,0,10,0,0,5
UT,GRANITE DISTRICT,UT,ROOSEVELT SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,5,0,0,0
UT,GRANITE DISTRICT,UT,ROOSEVELT SCHOOL,4.90E+11,2009,Total enrollment,,20,,20,10,200,45,235,5,535,65,0,210
UT,DAVIS DISTRICT,UT,CRESTVIEW SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,CRESTVIEW SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,CRESTVIEW SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,CRESTVIEW SCHOOL,4.90E+11,2011,Total enrollment,,4,,2,7,91,7,259,10,380,74,2,55
UT,GRANITE DISTRICT,UT,GRANITE CONNECTION HIGH,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,GRANITE CONNECTION HIGH,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,GRANITE CONNECTION HIGH,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,GRANITE CONNECTION HIGH,4.90E+11,2013,Total enrollment,,4,,4,4,157,4,217,2,392,65,2,49
UT,CACHE DISTRICT,UT,NIBLEY SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CACHE DISTRICT,UT,NIBLEY SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,NIBLEY SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,NIBLEY SCHOOL,4.90E+11,2013,Total enrollment,,0,,2,4,37,4,298,7,352,74,0,31
UT,ALPINE DISTRICT,UT,MANILA SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,MANILA SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,MANILA SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,MANILA SCHOOL,4.90E+11,2013,Total enrollment,,2,,4,4,37,2,751,16,816,53,7,10
UT,GRANITE DISTRICT,UT,OLYMPUS HIGH,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,OLYMPUS HIGH,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,OLYMPUS HIGH,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,OLYMPUS HIGH,4.90E+11,2013,Total enrollment,,13,,79,19,109,37,1321,13,1591,110,16,64
UT,DAVIS DISTRICT,UT,CENTENNIAL JR HIGH,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,CENTENNIAL JR HIGH,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,CENTENNIAL JR HIGH,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,CENTENNIAL JR HIGH,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,CENTENNIAL JR HIGH,4.90E+11,2015,Total enrollment,,4,,7,5,37,13,1261,13,1340,110,10,4
UT,DAVIS DISTRICT,UT,ADAMS SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,ADAMS SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,ADAMS SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,ADAMS SCHOOL,4.90E+11,2009,Total enrollment,,5,15,,,25,10,540,,595,90,5,35
UT,ALPINE DISTRICT,UT,AMERICAN FORK HIGH,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,AMERICAN FORK HIGH,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,AMERICAN FORK HIGH,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,AMERICAN FORK HIGH,4.90E+11,2011,Total enrollment,,7,,25,22,91,16,1816,28,2005,182,31,25
UT,ALPINE DISTRICT,UT,MOUNTAIN TRAILS SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,MOUNTAIN TRAILS SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,MOUNTAIN TRAILS SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,MOUNTAIN TRAILS SCHOOL,4.90E+11,2013,Total enrollment,,0,,0,0,31,4,586,16,637,74,0,7
UT,DAVIS DISTRICT,UT,CLEARFIELD HIGH,4.90E+11,2013,Allegations - basis of race color or national origin,1,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,CLEARFIELD HIGH,4.90E+11,2013,Allegations - basis of religion,1,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,CLEARFIELD HIGH,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,2,0,2,0,0,0
UT,DAVIS DISTRICT,UT,CLEARFIELD HIGH,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,2,0,2,0,0,0
UT,DAVIS DISTRICT,UT,CLEARFIELD HIGH,4.90E+11,2013,Total enrollment,,10,,37,19,247,37,1357,28,1735,206,4,49
UT,ALPINE DISTRICT,UT,ORCHARD SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,ORCHARD SCHOOL,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,ORCHARD SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,ORCHARD SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,ORCHARD SCHOOL,4.90E+11,2015,Total enrollment,,4,,4,13,91,4,454,28,598,62,4,28
UT,DAVIS DISTRICT,UT,CLINTON SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,CLINTON SCHOOL,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,CLINTON SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,CLINTON SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,CLINTON SCHOOL,4.90E+11,2015,Total enrollment,,4,,4,10,55,2,409,16,500,128,0,22
UT,CACHE DISTRICT,UT,PROVIDENCE SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CACHE DISTRICT,UT,PROVIDENCE SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,PROVIDENCE SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,PROVIDENCE SCHOOL,4.90E+11,2013,Total enrollment,,0,,2,4,19,2,496,7,530,74,2,7
UT,CANYONS DISTRICT,UT,WILLOW SPRINGS SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CANYONS DISTRICT,UT,WILLOW SPRINGS SCHOOL,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,CANYONS DISTRICT,UT,WILLOW SPRINGS SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYONS DISTRICT,UT,WILLOW SPRINGS SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYONS DISTRICT,UT,WILLOW SPRINGS SCHOOL,4.90E+11,2015,Total enrollment,,2,,10,4,49,2,649,28,744,56,0,22
UT,CANYONS DISTRICT,UT,CRESCENT SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,1,,,,,,,,,,,,
UT,CANYONS DISTRICT,UT,CRESCENT SCHOOL,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,CANYONS DISTRICT,UT,CRESCENT SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,2,0,0,0,2,0,0,2
UT,CANYONS DISTRICT,UT,CRESCENT SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,2,0,0,2,2,0,0
UT,CANYONS DISTRICT,UT,CRESCENT SCHOOL,4.90E+11,2015,Total enrollment,,2,,19,13,115,19,436,16,620,74,4,70
UT,GARFIELD DISTRICT,UT,BRYCE VALLEY SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,GARFIELD DISTRICT,UT,BRYCE VALLEY SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GARFIELD DISTRICT,UT,BRYCE VALLEY SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GARFIELD DISTRICT,UT,BRYCE VALLEY SCHOOL,4.90E+11,2011,Total enrollment,,4,,0,2,22,0,175,4,207,20,2,7
UT,GRANITE DISTRICT,UT,JOHN C FREMONT SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,2,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,JOHN C FREMONT SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,JOHN C FREMONT SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,JOHN C FREMONT SCHOOL,4.90E+11,2009,Total enrollment,,15,,35,35,140,35,265,0,530,65,0,165
UT,ALPINE DISTRICT,UT,SARATOGA SHORES SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,SARATOGA SHORES SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,ALPINE DISTRICT,UT,SARATOGA SHORES SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,ALPINE DISTRICT,UT,SARATOGA SHORES SCHOOL,4.90E+11,2009,Total enrollment,,0,25,,,50,10,1045,,1125,95,0,20
UT,DUCHESNE DISTRICT,UT,NEOLA SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DUCHESNE DISTRICT,UT,NEOLA SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DUCHESNE DISTRICT,UT,NEOLA SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DUCHESNE DISTRICT,UT,NEOLA SCHOOL,4.90E+11,2011,Total enrollment,,10,,0,2,7,0,160,2,181,32,0,0
UT,ALPINE DISTRICT,UT,WESTFIELD SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,WESTFIELD SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,WESTFIELD SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,WESTFIELD SCHOOL,4.90E+11,2011,Total enrollment,,2,,4,22,19,4,772,19,842,47,4,7
UT,ALPINE DISTRICT,UT,LEHI HIGH,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,LEHI HIGH,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,LEHI HIGH,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,LEHI HIGH,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,LEHI HIGH,4.90E+11,2015,Total enrollment,,16,,28,19,199,16,2281,58,2617,242,79,19
UT,ALPINE DISTRICT,UT,THUNDER RIDGE SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,2,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,THUNDER RIDGE SCHOOL,4.90E+11,2013,Allegations - basis of religion,2,,,,,,,,,,,,
